"Id","sex","age","VD02","VD03","VD04","VD05","VD06","VD07","VD08","VD09","VD10","VD11","VD12","VD14","VD15","VD16","VD17","VD18","VD19","VD20","VD21","VD22","VD23","VD24","VD25","VD26","VD27","VD28","VD29","VD30","VD31","VD33","VD34","VD35","VD36","VD38","VD39","VD40"
1398.0,1,49.0,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1399.0,1,59.0,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
1400.0,1,36.0,2,1,2,2,1,1,2,1,2,2,2,2,2,1,2,1,2,2,1,2,1,2,1,2,2,2,1,2,2,2,2,1,2,1,2,2
1402.0,1,36.0,1,2,2,1,1,2,2,1,2,1,1,2,2,1,1,1,1,2,1,2,1,1,1,1,1,1,2,2,2,1,2,1,2,1,2,2
1403.0,1,27.0,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1405.0,1,45.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1406.0,1,33.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1
1409.0,1,32.0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1410.0,1,50.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
1412.0,1,49.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
1414.0,1,36.0,2,1,2,2,1,2,2,1,2,2,2,2,2,1,2,1,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,2,1,1,2
1415.0,1,37.0,2,1,1,2,1,2,2,1,2,2,1,2,2,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,1,1,1,2,2
1416.0,1,25.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1417.0,1,31.0,2,1,2,2,1,1,2,2,1,1,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2
1418.0,1,23.0,2,1,2,2,2,2,1,1,2,2,1,2,2,2,1,1,1,2,1,2,2,1,1,2,2,1,1,2,2,2,1,1,1,2,1,2
1419.0,1,55.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
1420.0,1,56.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2
1422.0,1,33.0,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1423.0,1,56.0,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2
1424.0,1,25.0,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,1,1,1,2,1,1,1,1,1,2,2,1,1,1,1,2,2
1425.0,1,24.0,2,1,2,2,1,1,1,1,2,2,1,1,2,1,1,1,1,2,1,2,1,2,1,2,1,1,2,2,2,1,2,1,1,1,1,2
1426.0,1,33.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2
1427.0,1,38.0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2
1428.0,1,48.0,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,2,2
1431.0,1,44.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
1432.0,1,45.0,2,1,2,2,1,1,1,2,2,1,2,2,2,2,2,1,1,2,1,2,2,2,1,2,2,2,2,1,2,1,2,1,1,1,2,1
1433.0,1,64.0,2,1,1,2,1,1,2,1,2,2,1,2,2,1,2,1,1,2,1,2,1,2,1,2,2,1,2,2,2,1,2,1,2,1,2,2
1434.0,1,58.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1435.0,1,40.0,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2
1437.0,1,33.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1438.0,1,43.0,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
1440.0,1,31.0,2,1,2,2,1,1,2,1,1,2,2,2,2,1,2,1,1,2,1,2,1,1,2,1,1,2,2,1,2,2,2,2,1,1,1,2
1441.0,1,37.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2
1443.0,1,57.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1445.0,1,27.0,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1446.0,1,24.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1447.0,1,44.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1448.0,1,52.0,2,1,2,2,1,1,2,1,2,1,2,2,2,2,2,1,2,1,1,2,2,2,1,2,2,1,1,2,1,2,1,1,2,1,1,2
1449.0,1,49.0,2,1,2,1,2,1,2,1,2,2,2,2,2,2,1,1,1,2,2,2,1,2,1,2,1,2,2,2,2,2,1,2,1,1,2,1
1451.0,1,49.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1452.0,1,49.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
1453.0,1,26.0,2,1,1,2,1,2,2,2,2,1,1,2,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,2
1454.0,1,50.0,2,2,2,2,2,2,1,2,2,1,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,1,2,2
1455.0,1,34.0,2,2,1,2,1,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,1,2,2
1457.0,1,55.0,2,1,2,1,1,1,2,1,2,1,2,2,2,1,1,2,1,1,1,2,2,1,1,2,2,1,2,2,1,2,2,1,1,1,2,2
1458.0,1,54.0,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,1,2,2,1,2,2,1,2
1459.0,1,25.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1460.0,1,25.0,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1461.0,1,29.0,1,2,2,2,1,2,1,2,1,1,1,1,1,2,2,2,2,1,2,1,1,2,2,1,1,2,2,2,2,1,1,2,2,1,2,1
1462.0,1,36.0,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
1466.0,1,26.0,2,1,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,1,2,2
1467.0,1,39.0,2,1,1,2,1,2,2,1,2,2,1,1,2,1,1,1,2,1,1,2,1,2,1,2,2,2,1,2,2,2,2,1,2,2,1,2
1468.0,1,34.0,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,1,2,2
1469.0,1,29.0,2,1,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,2,1,1,1,1,2,2,1,2
1470.0,1,30.0,1,1,2,2,2,2,2,1,1,1,2,1,2,2,2,1,1,2,1,1,2,1,1,2,1,1,1,2,2,1,1,1,1,2,2,2
1471.0,1,46.0,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2
1472.0,1,31.0,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,1,2
1473.0,1,35.0,2,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,1,2,1,2,2
1474.0,1,38.0,1,1,2,1,2,2,1,2,1,1,2,2,1,2,1,2,1,2,1,1,2,1,1,2,1,1,1,2,1,1,1,2,1,2,1,1
1475.0,1,43.0,2,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,2
1479.0,1,31.0,2,1,2,2,2,1,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2
1480.0,1,58.0,2,1,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,1,2,1,1,2
1482.0,1,48.0,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1483.0,1,24.0,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
1484.0,1,29.0,2,1,1,2,2,1,2,2,2,2,2,1,2,1,2,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,2,1,1,2,1,1
1486.0,1,32.0,2,1,1,2,1,1,1,1,1,1,1,2,1,1,2,1,2,2,2,2,1,2,1,1,2,1,1,1,1,2,1,1,1,1,2,2
1487.0,1,57.0,2,1,2,2,1,1,2,1,2,1,2,1,2,1,1,1,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,1,2
1488.0,1,33.0,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,1,1,2,1,1,1,2,2,2,1,1,2,1,2,1,1,2
1489.0,1,55.0,2,1,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,2,2,2,2,1,2,2,2,2
1490.0,1,62.0,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,2,2,1,2,2,2,2,1,2,1,1,1,2
1491.0,1,29.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1492.0,1,50.0,2,1,2,2,1,1,2,1,2,2,1,2,2,2,1,1,2,2,1,2,1,1,1,2,2,2,2,2,2,1,2,1,1,2,2,2
1493.0,1,24.0,1,1,2,2,2,1,2,1,2,2,1,2,2,1,1,1,2,2,1,2,2,1,1,2,2,1,2,2,2,2,2,1,1,1,2,2
1494.0,1,53.0,1,1,2,2,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
1495.0,1,58.0,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2
1497.0,1,31.0,2,1,2,1,1,1,2,1,2,1,2,2,2,1,2,1,1,1,1,2,1,2,1,2,2,2,2,2,2,2,2,1,2,1,2,2
1498.0,1,64.0,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,1,2,1,2
1499.0,1,60.0,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
1501.0,1,36.0,2,1,2,1,1,1,2,2,2,1,2,1,1,1,1,2,2,1,2,2,2,2,1,2,2,2,2,1,1,2,2,1,2,2,1,2
1502.0,1,28.0,2,2,2,2,2,2,1,2,2,2,2,1,2,1,1,1,1,1,1,2,2,1,1,2,2,2,2,2,1,2,2,1,2,2,1,2
1503.0,1,34.0,2,1,2,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,1,1,2
1504.0,1,61.0,2,2,1,2,2,2,1,1,2,2,2,2,1,1,2,2,2,1,1,1,1,2,1,2,2,1,2,1,1,2,2,1,2,2,1,2
1505.0,1,49.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1506.0,1,48.0,2,1,2,2,1,1,2,1,2,1,2,2,2,1,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,1,2,1,1,2
1507.0,1,55.0,2,1,2,1,2,1,2,2,1,1,2,1,2,1,2,2,2,1,2,2,1,2,2,2,1,1,2,2,1,2,2,1,1,1,1,1
1509.0,1,40.0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,2
1512.0,1,42.0,2,2,2,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,1,2
1513.0,1,33.0,2,1,1,2,1,1,1,1,2,2,2,1,2,1,1,1,2,2,1,2,1,1,1,2,2,2,1,2,2,1,1,1,2,1,2,2
1515.0,1,37.0,2,1,2,2,1,1,2,1,2,2,2,1,2,1,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,1,2,1,2,2
1516.0,1,60.0,2,1,2,2,1,1,2,1,2,2,2,2,2,2,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,1,1,1,2,2
1517.0,1,48.0,1,2,2,2,1,2,2,1,2,2,1,2,2,1,1,1,2,1,2,2,2,2,1,1,1,1,1,1,1,2,2,1,2,1,1,1
1518.0,1,37.0,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,,,,,,,
1519.0,1,28.0,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
1520.0,1,63.0,2,1,2,1,1,1,1,1,1,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,2
1521.0,1,22.0,2,2,1,1,2,2,1,2,1,2,2,1,2,2,1,2,2,1,2,2,1,2,1,2,2,1,2,1,2,2,1,1,2,2,2,1
1523.0,1,29.0,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
1524.0,1,48.0,2,1,2,2,1,1,2,1,2,2,2,2,2,1,2,1,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,1,1,1,2,2
1525.0,1,51.0,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,2,2,1,2,2,2,2,2,1,2,2,1,2
1526.0,1,64.0,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2
1529.0,1,21.0,2,2,2,2,2,1,1,2,2,2,2,1,2,2,1,2,2,2,1,2,2,2,1,2,2,2,1,2,1,2,2,2,1,2,2,2
1531.0,1,32.0,2,1,2,2,2,1,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
1532.0,1,22.0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1533.0,1,35.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1535.0,1,29.0,2,1,1,2,2,2,2,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1
1537.0,1,50.0,2,2,2,1,2,1,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
1538.0,1,49.0,2,1,2,1,1,2,2,1,2,2,1,2,2,1,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,1,2,1,2,2,1,2
1539.0,1,36.0,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
1541.0,1,24.0,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1543.0,1,26.0,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,1,2,2,1,2,2,2,1,1,1,1,1,2,2
1545.0,1,45.0,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1546.0,1,61.0,2,1,1,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,2,1,2,1,2,1,1,1,2,1,2,2,1,1,1,2,2
1547.0,1,32.0,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,1,2,1,2,1,2,1,2,2,1,2,2,2,2,2,2,2,1,2,2
1548.0,1,48.0,2,1,2,2,1,1,2,1,1,1,1,1,2,1,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1
1549.0,1,45.0,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,2,1,1,1,1,2,1,2,2,1,1,2,1,2,1,1,2
1550.0,1,43.0,2,1,2,2,1,1,2,1,2,1,2,1,2,1,2,1,2,2,1,2,1,2,1,2,1,2,1,2,2,1,2,1,2,1,2,2
1551.0,1,30.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1552.0,1,33.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1553.0,1,58.0,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2
1555.0,1,41.0,2,1,1,2,1,1,2,2,2,1,2,2,2,1,2,2,2,1,1,2,1,2,1,2,2,2,2,2,1,2,2,1,2,1,2,2
1556.0,1,37.0,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,1,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2
1557.0,1,25.0,2,1,1,2,2,1,1,2,1,1,2,1,1,2,2,1,1,1,1,2,2,2,1,1,1,1,2,1,1,2,1,1,2,2,2,2
1558.0,1,50.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2
1559.0,1,61.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2
1561.0,1,39.0,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2
1562.0,1,50.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1563.0,1,26.0,2,1,2,2,1,1,2,1,2,1,1,1,2,1,2,1,2,2,1,2,1,2,1,2,2,2,2,2,2,1,2,1,2,1,2,2
1564.0,1,29.0,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1566.0,1,60.0,1,2,2,2,2,2,1,2,1,1,2,2,2,1,1,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2
1567.0,1,38.0,1,1,1,2,2,1,2,1,2,2,1,2,1,1,2,1,1,2,2,1,2,2,1,2,1,1,2,1,2,2,1,2,1,1,1,2
1568.0,1,51.0,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1569.0,1,63.0,2,1,2,2,2,1,2,2,2,1,2,2,1,1,2,1,1,2,1,2,1,2,1,2,1,2,2,2,2,2,2,2,1,1,2,2
1570.0,1,43.0,1,2,2,1,1,2,2,2,1,1,1,1,2,2,2,2,2,2,1,2,1,2,2,1,1,1,1,2,2,2,2,1,1,2,2,2
1571.0,1,44.0,2,2,1,1,2,1,2,1,1,2,1,2,1,2,1,2,1,2,1,2,1,1,1,1,1,2,1,1,1,2,1,1,1,2,2,2
1573.0,1,30.0,2,1,2,1,1,1,1,1,2,1,2,2,2,1,2,1,1,2,1,2,1,1,1,2,2,2,2,2,2,1,2,1,2,1,2,2
1574.0,1,23.0,2,1,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,1,2,2,2,1,2,2,2
1575.0,1,30.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1576.0,1,33.0,2,1,2,2,1,1,1,2,2,2,2,2,2,1,1,2,2,2,2,2,1,1,1,2,1,1,2,2,2,2,2,1,1,1,2,2
1577.0,1,34.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2
1578.0,1,50.0,1,1,2,2,2,1,2,1,2,2,2,2,2,1,1,2,2,1,2,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2
1579.0,1,32.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
1580.0,1,30.0,2,2,2,1,2,1,2,2,1,2,2,2,2,2,1,1,1,2,2,2,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2
1581.0,1,61.0,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2
1582.0,1,27.0,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1583.0,1,50.0,2,1,2,1,1,1,1,1,1,1,2,2,2,1,2,1,1,2,2,2,2,1,1,2,2,2,2,1,2,2,1,1,1,2,2,2
1584.0,1,61.0,2,1,2,2,2,1,1,1,2,1,2,2,2,1,1,1,1,1,1,2,1,2,1,2,2,1,2,2,1,1,2,1,2,1,1,2
1586.0,1,52.0,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1587.0,1,53.0,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2
1588.0,1,28.0,2,1,2,2,1,2,2,2,2,2,2,2,2,1,2,1,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2
1590.0,1,45.0,2,2,1,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,1,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2
1591.0,1,24.0,2,1,2,1,1,1,1,1,2,1,1,2,2,1,1,1,1,2,1,2,1,1,1,2,1,1,1,2,2,1,1,1,1,1,2,2
1592.0,1,55.0,1,1,1,2,2,1,2,2,2,2,2,2,2,1,2,1,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,1,2,1,2,2
1593.0,1,57.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2
1595.0,1,30.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1596.0,1,27.0,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2
1597.0,1,57.0,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,1,1,2,2,1,2,1,2,2,2,2,1,1,2,2,2,1,2,1,1,2
1598.0,1,40.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1600.0,1,32.0,2,1,2,1,1,2,2,2,2,2,2,1,2,1,1,1,1,2,1,2,1,2,1,2,1,2,1,2,2,1,1,1,2,1,1,2
1604.0,1,39.0,2,1,2,2,1,1,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2
1605.0,1,43.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1606.0,1,42.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1607.0,1,41.0,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2
1608.0,1,47.0,2,1,2,2,1,2,2,1,2,2,2,1,1,1,1,1,1,1,1,2,1,2,1,2,1,1,1,2,1,2,1,1,1,1,1,2
1610.0,1,35.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1611.0,1,48.0,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1,1,1,2,2,1,2
1612.0,1,53.0,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1614.0,1,47.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
